<a href="http://www.actgate.com/pipe.html" target="_blank" ><img src="http://quickmap.lroc.asu.edu/img/pipe_logo_40.jpg" /></a>

<br /><br />

position,GLD100,lon,lat
     62.61187,  -4549.00000,     25.78141,    -11.43984
     63.13802,  -4568.00000,     25.79911,    -11.43967
     63.66417,  -4468.00000,     25.81682,    -11.43949
     64.19032,  -4416.00000,     25.83452,    -11.43931
     64.71647,  -4392.00000,     25.85222,    -11.43912
     65.24262,  -4436.00000,     25.86992,    -11.43894
     65.76877,  -4501.00000,     25.88762,    -11.43876
     66.29492,  -4546.00000,     25.90533,    -11.43857
     66.82107,  -4572.00000,     25.92303,    -11.43839
     67.34722,  -4557.00000,     25.94073,    -11.43820
     67.87337,  -4526.00000,     25.95843,    -11.43801
     68.39952,  -4479.00000,     25.97613,    -11.43782
     68.92567,  -4208.00000,     25.99384,    -11.43763
     69.45182,  -4009.00000,     26.01154,    -11.43744
     69.97797,  -3811.00000,     26.02924,    -11.43725
     70.50412,  -3606.00000,     26.04694,    -11.43705
     71.03027,  -3449.00000,     26.06464,    -11.43686
     71.55642,  -3366.00000,     26.08234,    -11.43666
     72.08257,  -3332.00000,     26.10005,    -11.43647
     72.60872,  -3299.00000,     26.11775,    -11.43627
     73.13487,  -3258.00000,     26.13545,    -11.43607
     73.66102,  -3243.00000,     26.15315,    -11.43587
     74.18717,  -3403.00000,     26.17085,    -11.43567
     74.71332,  -3542.00000,     26.18855,    -11.43547
     75.23947,  -3661.00000,     26.20626,    -11.43526
     75.76562,  -3700.00000,     26.22396,    -11.43506
     76.29177,  -3604.00000,     26.24166,    -11.43486
     76.81792,  -3544.00000,     26.25936,    -11.43465
     77.34407,  -3582.00000,     26.27706,    -11.43444
     77.87022,  -3541.00000,     26.29476,    -11.43423
     78.39637,  -3377.00000,     26.31246,    -11.43402
     78.92252,  -2907.00000,     26.33017,    -11.43381
     79.44867,  -2664.00000,     26.34787,    -11.43360
     79.97482,  -2463.00000,     26.36557,    -11.43339
     80.50097,  -2328.00000,     26.38327,    -11.43318
